params,mean_test_score,std_test_score,max_test_score,min_test_score,rank_test_score
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': 20, 'solver': 'sgd'}",0.3600822625391028,0.010118491100321762,0.37536829699469654,0.3480565371024735,83
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.36055201689671995,0.006911492503510856,0.37360047142015324,0.3547436652916912,82
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': 50, 'solver': 'adam'}",0.3605522251211693,0.012665890003932496,0.3842074248674131,0.3464938126104891,81
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 20), 'solver': 'adam'}",0.3606699413431726,0.007590359713538595,0.37418974661166765,0.3529758397171479,80
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'solver': 'sgd'}",0.3607875881570262,0.014624165020390807,0.38185032410135533,0.34119033588685915,79
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.360787657565176,0.009584781891208446,0.3783146729522687,0.3512080141426046,78
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'adam'}",0.36102184066248694,0.00807510158313604,0.3710247349823322,0.3482616381850324,77
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.36149221969345197,0.009928319587207125,0.3751472320376914,0.34413671184443134,76
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.3617307060960484,0.012113314561515648,0.37301119622863876,0.34334511189634864,75
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'adam'}",0.3623202589201619,0.005312279257567915,0.36770771950500886,0.35335689045936397,74
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 20, 10), 'solver': 'adam'}",0.3625494446306896,0.021723569334570907,0.3869257950530035,0.3294048320565704,73
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'adam'}",0.3630271809255299,0.01184181614552399,0.37418974661166765,0.3415783274440518,72
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'adam'}",0.3632628910021357,0.019182664020918765,0.3847967000589275,0.33765468473777255,71
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 20, 20), 'solver': 'sgd'}",0.36361527617849837,0.0023881790679076403,0.36770771950500886,0.36042402826855124,70
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 20), 'solver': 'sgd'}",0.36373257595160313,0.01240831524951675,0.37949322333529756,0.3417796110783736,69
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (20, 20), 'solver': 'sgd'}",0.3644419272422129,0.013658363122535756,0.37949322333529756,0.3409893992932862,68
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20, 20), 'solver': 'adam'}",0.36455707536267495,0.008617625138534488,0.37242192103712435,0.3494401885680613,67
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 50, 20), 'solver': 'sgd'}",0.3646756938906252,0.005860462591573887,0.37220259128386335,0.3545347467608952,66
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.3647941041941263,0.010602215359097444,0.37595757218621095,0.3468786808009423,65
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20, 10), 'solver': 'adam'}",0.3649100158042357,0.011086332795244243,0.37890394814378314,0.351797289334119,64
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': 20, 'solver': 'sgd'}",0.3650278014343888,0.011123596490282092,0.3765468473777254,0.34413671184443134,63
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.36538164418189656,0.0113384509756715,0.38185032410135533,0.34708308780200353,62
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'solver': 'adam'}",0.3653830323448919,0.00451524675908593,0.36947554507955216,0.3568904593639576,61
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 10), 'solver': 'adam'}",0.3656183953807488,0.004924181535023951,0.37242192103712435,0.3582793164407778,60
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'sgd'}",0.3656186730133479,0.011975751064953927,0.3783146729522687,0.3510011778563015,59
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 20), 'solver': 'adam'}",0.36585445249810344,0.0058338905340676326,0.3765468473777254,0.35924617196702,58
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.3659714746386092,0.014126945871656027,0.38008249852681203,0.34413671184443134,57
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (50, 50), 'solver': 'sgd'}",0.36597286280160446,0.008082386513056853,0.3783146729522687,0.35335689045936397,56
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 20, 10), 'solver': 'sgd'}",0.36608814973836595,0.01324589558226796,0.3842074248674131,0.34767236299351795,55
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 10), 'solver': 'sgd'}",0.3663235127742229,0.009318385840232516,0.3828032979976443,0.3547436652916912,54
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (50, 20), 'solver': 'adam'}",0.36656061101382403,0.006269376050121318,0.375736160188457,0.3574793875147232,53
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 20, 20), 'solver': 'adam'}",0.36691618896507594,0.010368945677762632,0.3847967000589275,0.35571260306242636,52
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'solver': 'adam'}",0.367384485751548,0.010525020274588638,0.38008249852681203,0.34885091337654683,51
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'solver': 'sgd'}",0.36761818299181054,0.013210859096015857,0.3934040047114252,0.3576900412492634,50
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 20), 'solver': 'adam'}",0.3680914771650658,0.007143062470631091,0.37868080094228507,0.3600471420153212,49
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50), 'solver': 'adam'}",0.3680939064503076,0.008434614911241464,0.37949322333529756,0.35630153121319197,48
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': 50, 'solver': 'adam'}",0.3682085687137212,0.007060868643733754,0.38162544169611307,0.3618149675898645,47
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'sgd'}",0.36820974865226724,0.005004431177899516,0.37750294464075385,0.3627797408716137,46
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 20), 'solver': 'adam'}",0.368213080243456,0.0107218080380724,0.3812610489098409,0.35276796230859836,45
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 50), 'solver': 'sgd'}",0.3685625502775285,0.010660377893856396,0.38162544169611307,0.35061873895109014,44
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 20), 'solver': 'sgd'}",0.36856463252202143,0.005250664045586286,0.3783146729522687,0.36336866902237924,43
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 20), 'solver': 'sgd'}",0.369035150369286,0.009078056577638582,0.3847967000589275,0.357100766057749,42
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'adam'}",0.3691523113260913,0.007955696677071824,0.3783146729522687,0.3565114908662345,41
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (50, 20), 'solver': 'sgd'}",0.36927051340514294,0.0017318380633024263,0.3718326458456099,0.3671184443134944,40
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': 50, 'solver': 'sgd'}",0.36938947897384217,0.013657109216236847,0.38515901060070673,0.3451118963486455,39
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 20), 'solver': 'adam'}",0.3695050435432028,0.013973385447612898,0.38987043580683156,0.3500294637595757,38
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'solver': 'sgd'}",0.3695051823595023,0.012555784658726837,0.38538597525044194,0.3559222156747201,37
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'adam'}",0.3696239397037521,0.009214320743452183,0.37868080094228507,0.3553329404832057,36
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'sgd'}",0.36962400911190185,0.0067033235515677305,0.38044758539458184,0.35983510011778563,35
"{'C': 10, 'solver': 'liblinear'}",0.3696246337852498,0.011753386214922461,0.38538597525044194,0.3539458186101296,3
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 20), 'solver': 'sgd'}",0.36974019835461036,0.012318017190068678,0.38987043580683156,0.3582793164407778,34
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20), 'solver': 'sgd'}",0.3697429052724513,0.006984766863395067,0.37713612256923984,0.3568904593639576,33
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'solver': 'sgd'}",0.3698589556988603,0.011951852823867936,0.3845700824499411,0.3576900412492634,32
"{'learning_rate': 0.01, 'n_estimators': 50}",0.36986062149445464,0.012306392583826332,0.38185032410135533,0.3541543901001768,11
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.3702120349567206,0.010887431515639383,0.3869257950530035,0.3541543901001768,31
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'adam'}",0.37032884887277695,0.012468137186906265,0.3828032979976443,0.3512080141426046,30
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (50, 50, 20), 'solver': 'sgd'}",0.37033065348467087,0.011950184424157538,0.3865645256334708,0.3494401885680613,29
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': 100, 'solver': 'adam'}",0.37044712035997845,0.010168952499943758,0.38044758539458184,0.3512080141426046,28
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (50, 20, 10), 'solver': 'adam'}",0.37056712705092404,0.008001299446194945,0.38361814967589863,0.3588685916322923,27
"{'learning_rate': 0.01, 'n_estimators': 100}",0.3706840103751302,0.008268563902971959,0.3830288744843842,0.36122569239835,10
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20), 'solver': 'sgd'}",0.3711548752631436,0.004107135453198654,0.37691401648998824,0.36652916912197997,26
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",0.3721002142629583,0.013383779871315626,0.3883323512080141,0.3486454652532391,25
"{'C': 100, 'solver': 'liblinear'}",0.37233377268692136,0.012837432172817596,0.39399293286219084,0.3539458186101296,2
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20, 20), 'solver': 'sgd'}",0.37256837223313094,0.00807420183204758,0.38810365135453473,0.36593989393046555,24
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'sgd'}",0.3725686498657299,0.008733794815965982,0.38243959929286975,0.3588685916322923,23
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 50), 'solver': 'adam'}",0.372804568166785,0.014646317390940704,0.3865645256334708,0.3447259870359458,22
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 20), 'solver': 'adam'}",0.37304000061079173,0.009451095122858707,0.3839811542991755,0.3606364172068356,21
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (50, 50, 20), 'solver': 'adam'}",0.37386692930710536,0.017603121267010035,0.40777843252799056,0.357100766057749,20
"{'C': 1000, 'solver': 'liblinear'}",0.3741000712821698,0.016081202216816377,0.4040047114252061,0.3568904593639576,1
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50), 'solver': 'sgd'}",0.37433744715436995,0.004451017280402442,0.38008249852681203,0.36808009422850413,19
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50), 'solver': 'adam'}",0.3743377941951188,0.01169758678118903,0.3871538008249853,0.3600471420153212,18
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'sgd'}",0.37480997783797776,0.008873981179024236,0.3865645256334708,0.36454652532391046,17
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",0.3751629876876883,0.008318821814284968,0.3859752504419564,0.36160188457008247,16
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': 100, 'solver': 'sgd'}",0.3753947414997574,0.013063575729082092,0.39752650176678445,0.3594578668238067,15
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",0.3753980730909462,0.001559029946334953,0.37713612256923984,0.37279151943462896,14
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 50, 20), 'solver': 'adam'}",0.3753994612539415,0.016718509086512453,0.394814378314673,0.35571260306242636,13
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 20), 'solver': 'sgd'}",0.37575281814440087,0.006381208769614935,0.3842074248674131,0.3663133097762073,12
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'adam'}",0.37610825727935326,0.017967648646641233,0.3971714790807307,0.34275618374558303,11
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50, 20), 'solver': 'sgd'}",0.37645821317047407,0.01735096991357186,0.4048320565704184,0.3500294637595757,10
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'adam'}",0.3768112924283344,0.009155831925036589,0.38810365135453473,0.36593989393046555,9
"{'learning_rate': 0.1, 'n_estimators': 20}",0.3770456143419448,0.005867573873358897,0.38515901060070673,0.37065409546258105,9
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50), 'solver': 'sgd'}",0.3771638164209965,0.007474438612054239,0.38928150765606595,0.36652916912197997,8
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'adam'}",0.3777556597140523,0.010853043802785118,0.3906894519740719,0.36476134354743667,7
"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",0.3784595971689804,0.006998822627129839,0.39045936395759717,0.36947554507955216,6
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 20), 'solver': 'sgd'}",0.37881427281428526,0.009573133768694968,0.394814378314673,0.3671184443134944,5
"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (50, 20), 'solver': 'sgd'}",0.3791681849699428,0.010306452472132618,0.39010017678255743,0.3606364172068356,4
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'sgd'}",0.380229713212466,0.012821579115872396,0.3959929286977018,0.3618149675898645,3
"{'activation': 'tanh', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 100), 'solver': 'sgd'}",0.38069932875378365,0.007747743723207404,0.3912787271655863,0.36829699469652327,2
"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50, 20), 'solver': 'sgd'}",0.3807003698760302,0.005243005196779442,0.3906894519740719,0.37536829699469654,1
"{'learning_rate': 0.01, 'n_estimators': 200}",0.3822303337213249,0.005027371724807882,0.38869257950530034,0.37536829699469654,8
"{'C': 10, 'kernel': 'rbf'}",0.3825857034481275,0.0039025726405678435,0.3883323512080141,0.3783146729522687,3
"{'C': 100, 'kernel': 'rbf'}",0.3869437023556432,0.005301906871535947,0.3963486454652532,0.38008249852681203,2
"{'C': 1000, 'kernel': 'rbf'}",0.39177541188531273,0.008048060938764631,0.4004711425206125,0.37949322333529756,1
"{'learning_rate': 0.1, 'n_estimators': 50}",0.4010842941156465,0.008118783781228628,0.41048292108362777,0.38928150765606595,7
"{'learning_rate': 1, 'n_estimators': 20}",0.401675026878306,0.00905234939374676,0.41838538597525043,0.3934040047114252,6
"{'learning_rate': 0.1, 'n_estimators': 100}",0.4100379454354771,0.009214616872340417,0.4230995875073659,0.398939304655274,5
"{'learning_rate': 1, 'n_estimators': 50}",0.41970268324966187,0.009442989536107185,0.43429581614614027,0.4045936395759717,4
"{'learning_rate': 0.1, 'n_estimators': 200}",0.4252370808875637,0.009240162729450524,0.4381625441696113,0.41013553329404834,3
"{'learning_rate': 1, 'n_estimators': 100}",0.43301558282370395,0.009532305601592002,0.45020624631703005,0.4242781378903948,2
"{'learning_rate': 1, 'n_estimators': 200}",0.4452683423182183,0.005874668761461081,0.45229681978798586,0.4348850913376547,1
"{'criterion': 'gini', 'n_estimators': 20}",0.5475440273246004,0.007051217666044073,0.5586328815556865,0.5376914016489989,12
"{'criterion': 'entropy', 'n_estimators': 20}",0.5521375280842726,0.011165310087958201,0.5671378091872792,0.5397760754272245,11
"{'criterion': 'log_loss', 'n_estimators': 20}",0.560151046015521,0.008730194390592517,0.5715969357690042,0.549469964664311,10
"{'criterion': 'gini', 'n_estimators': 50}",0.5923181836164838,0.007146060284487545,0.6034177961107837,0.5830388692579506,9
"{'criterion': 'log_loss', 'n_estimators': 50}",0.6010350837374622,0.00727827380003939,0.6124852767962309,0.5922215674720094,8
"{'criterion': 'entropy', 'n_estimators': 50}",0.6049257575726026,0.009712622017070792,0.6234531526222746,0.5963464938126105,7
"{'criterion': 'gini', 'n_estimators': 100}",0.6209473795994178,0.01198295853866525,0.6319199057714959,0.5987035945786683,6
"{'criterion': 'log_loss', 'n_estimators': 100}",0.6304945400078986,0.008356744859051126,0.6434885091337654,0.6193282262816735,5
"{'criterion': 'entropy', 'n_estimators': 100}",0.6380327509295487,0.008548758951922085,0.6478209658421673,0.6228638774307602,4
"{'criterion': 'gini', 'n_estimators': 200}",0.642629791504859,0.004315205547722218,0.6470241602828521,0.6358279316440778,3
"{'criterion': 'log_loss', 'n_estimators': 200}",0.6463999727920052,0.007297233566612479,0.6582203889216264,0.637595757218621,2
"{'criterion': 'entropy', 'n_estimators': 200}",0.6482863474863492,0.007726199316171433,0.6560659599528857,0.6342756183745583,1
"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",,,0.33568904593639576,0.33156654888103654,272
"{'activation': 'relu', 'alpha': 1e-06, 'hidden_layer_sizes': (100, 50, 50), 'solver': 'sgd'}",,,0.33294048320565706,0.33117265763111375,271
